x,y
0.0498,0
0.0425,0
0.038,0
0.05111,0
0.07612,0
0.0765,0
0.0637,0
0.0646,0
0.03275,0
0.0759,0
0.05512,0
0.048,0
0.06855,0
0.0619,0
0.03757,0
0.04329,0
0.04086,0
0.03517,0
0.05344,0
